,Name,Type,Area,Neighborhood,Address,Lat,Long,Price,Comida_rating,Servicio_rating,Ambiente_rating,Votes,Menu_ejecutivo,Acceso_discapacitados,Estacionamientos,Kosher,Wifi,Domicilio,Dog_friendly,agg_rating,text
777,Doscucharas (Costa del Este) ,['Internacional'],Panamá,Costa del Este,Plaza Downtown,9.009402796522501,-79.47746872901901,21,4.3,4.3,4.4,1031,0,1,1,0,1,0,0,13.0,Doscucharas (Costa del Este)  (1031 Check-ins)<br>Price: $21.<br>Rating: 13.0/15.
789,W Peruvian Food ,"['Peruana', 'Parrillada']",Panamá,Condado del Rey,Avemida Condado del Rey. Plaza 88,9.0293950755145,-79.524746718351,21,4.3,4.3,3.7,568,1,1,1,0,1,1,0,12.3,W Peruvian Food  (568 Check-ins)<br>Price: $21.<br>Rating: 12.3/15.
818,Tacos La Neta (San Francisco) ,['Mexicana'],Panamá,San Francisco,"Calle 70 Este, Casa Nro. 20",8.9885622495718,-79.50826015323399,21,4.2,4.1,4.3,933,0,1,1,0,1,0,0,12.600000000000001,Tacos La Neta (San Francisco)  (933 Check-ins)<br>Price: $21.<br>Rating: 12.6/15.
878,Mandaria O Mandarin ,['China'],Panamá,El Dorado/Bethania,Frente al Golden Lion,9.006588789861699,-79.538743084903,21,4.4,3.2,2.5,102,0,0,0,0,0,0,0,10.100000000000001,Mandaria O Mandarin  (102 Check-ins)<br>Price: $21.<br>Rating: 10.1/15.
650,Nacionsushi (Costa del Este) ,"['Japonesa', 'Asiática']",Panamá,Costa del Este,"Avenida de la Rotonda, complejo Business Park, Ocean Mall",9.009489555116,-79.474401958287,21,4.6,4.3,4.4,2481,0,1,1,0,1,0,0,13.299999999999999,Nacionsushi (Costa del Este)  (2481 Check-ins)<br>Price: $21.<br>Rating: 13.3/15.
647,La Cocina de Sofy ,['Internacional'],Panamá,San Francisco,"Calle 69, entre calle 50 y Calle Matilde Obarrio",8.9927811871716,-79.510201066732,21,4.7,4.4,4.1,86,0,0,1,0,0,0,0,13.200000000000001,La Cocina de Sofy  (86 Check-ins)<br>Price: $21.<br>Rating: 13.2/15.
632,The Fish Market (Casco Antiguo) ,['Pescados y Mariscos'],Panamá,Casco Antiguo,"Avenida A, Edificio 8516. Casa Jimena",8.9517273164886,-79.537602037201,21,4.9,4.7,4.5,286,0,1,1,1,1,0,0,14.100000000000001,The Fish Market (Casco Antiguo)  (286 Check-ins)<br>Price: $21.<br>Rating: 14.1/15.
636,Tsugoi (El Cangrejo) ,"['Japonesa', 'Asiática']",Panamá,El Carmen/El Cangrejo,"Calle Alberto Navarro, P.B. Hotel Príncipe, Frente de Power Club",8.9874541905827,-79.524600505829,21,4.7,4.6,4.5,2920,1,1,1,0,1,1,0,13.8,Tsugoi (El Cangrejo)  (2920 Check-ins)<br>Price: $21.<br>Rating: 13.8/15.
637,Tsugoi (San Francisco) ,"['Japonesa', 'Asiática']",Panamá,San Francisco,"Calle 75 Este, Plaza 75",8.989756406181801,-79.503521025181,21,4.7,4.5,4.2,2438,1,0,1,0,1,1,0,13.399999999999999,Tsugoi (San Francisco)  (2438 Check-ins)<br>Price: $21.<br>Rating: 13.4/15.
896,Gastro Bar At 507 ,"['Internacional', 'Mediterránea']",Panamá,El Carmen/El Cangrejo,"Hotel TRYP by Wyndham, Calle Augusto Samuel Boyd",8.9854625900839,-79.52877368778,21,4.1,3.9,3.8,88,1,1,1,0,1,0,0,11.8,Gastro Bar At 507  (88 Check-ins)<br>Price: $21.<br>Rating: 11.8/15.
646,Panama Seafood ,['Pescados y Mariscos'],Panamá,Costa del Este,Plaza Pro center. Ultimo Local,9.0141665409795,-79.480144232512,21,4.7,4.5,4.2,95,1,1,1,0,1,0,0,13.399999999999999,Panama Seafood  (95 Check-ins)<br>Price: $21.<br>Rating: 13.4/15.
891,Pips Gastropub ,['Internacional'],Panamá,Casco Antiguo,Calle 9 entre Ave. Eloy Alfaro y Ave. B Edificio Casa Antigua,8.9534610315026,-79.536406248808,21,4.1,4.1,4.1,214,1,0,1,0,1,0,0,12.299999999999999,Pips Gastropub  (214 Check-ins)<br>Price: $21.<br>Rating: 12.3/15.
651,Lung Fung ,['China'],Panamá,El Dorado/Bethania,Avenida de Los Periodistas y Avenida 7a C Norte,8.998713448665802,-79.526875019074,21,4.6,4.2,3.9,2078,1,1,1,0,0,0,0,12.700000000000001,Lung Fung  (2078 Check-ins)<br>Price: $21.<br>Rating: 12.7/15.
655,La Jarana ,['Peruana'],Panamá,San Francisco,Calle 78 con calle Los Fundadores,8.991303,-79.499447,21,4.6,3.6,3.4,1250,0,0,1,0,0,0,0,11.6,La Jarana  (1250 Check-ins)<br>Price: $21.<br>Rating: 11.6/15.
890,Picnic Food And Fun ,"['Internacional', 'Pizzeria']",Panamá,Costa del Este,"Avenida Marina Nte. Atrio Mall, piso 3,  Al lado de Noevy.",9.022264033860099,-79.462662935257,21,4.2,4.2,4.6,87,0,1,1,0,1,0,0,13.0,Picnic Food And Fun  (87 Check-ins)<br>Price: $21.<br>Rating: 13.0/15.
786,Doscucharas (Obarrio) ,['Internacional'],Panamá,Obarrio,Calle 60 Este con Agustin Arango,8.9869521469251,-79.516249199931,21,4.3,4.0,4.4,604,0,1,1,0,1,0,1,12.700000000000001,Doscucharas (Obarrio)  (604 Check-ins)<br>Price: $21.<br>Rating: 12.7/15.
661,Solomon's Deli ,"['Americana', 'Gourmet']",Panamá,Paitilla/Punta Pacifica,"Paitilla Mall, Planta Baja, Local 2",8.9778954681139,-79.512651264668,21,4.6,4.4,4.3,887,1,1,1,0,1,1,0,13.3,Solomon's Deli  (887 Check-ins)<br>Price: $21.<br>Rating: 13.3/15.
912,Donde El Toro ,"['Internacional', 'Española']",Panamá,El Carmen/El Cangrejo,Calle Eusebio Morales,8.9857891152924,-79.527682363987,22,3.8,3.8,3.9,286,1,1,0,0,1,0,0,11.5,Donde El Toro  (286 Check-ins)<br>Price: $22.<br>Rating: 11.5/15.
799,Kitchen  ,"['Del Mundo', 'Saludable']",Panamá,Paitilla/Punta Pacifica,"Multiplaza, Planta baja, diagonal a Massimo Dutti.",8.9848260968945,-79.51055645942701,22,4.3,4.4,4.2,245,0,0,1,0,1,0,0,12.899999999999999,Kitchen   (245 Check-ins)<br>Price: $22.<br>Rating: 12.9/15.
893,Bek's ,"['Fusion', 'Internacional']",Panamá,Marbella/Area Bancaria,Calle 51 y bella vista frente a uniseguros,8.9801474071343,-79.525522850454,22,4.1,4.3,4.2,138,1,1,1,0,1,0,0,12.599999999999998,Bek's  (138 Check-ins)<br>Price: $22.<br>Rating: 12.6/15.
734,Hasaki Sushi Lounge ,['Japonesa'],Panamá,Albrook/Clayton,"Hotel Wyndham Panamá Albrook Mall, PB",8.9687670238716,-79.552653059363,22,4.5,4.5,4.4,109,1,1,1,0,1,0,0,13.4,Hasaki Sushi Lounge  (109 Check-ins)<br>Price: $22.<br>Rating: 13.4/15.
654,Nacionsushi (Soho Mall) ,['Japonesa'],Panamá,Obarrio,"Soho Mall, piso 2",8.982810306976802,-79.51933901757,22,4.6,4.3,4.4,1406,0,1,1,0,1,0,0,13.299999999999999,Nacionsushi (Soho Mall)  (1406 Check-ins)<br>Price: $22.<br>Rating: 13.3/15.
704,Petit Paris (Marbella) ,"['Francesa', 'Internacional']",Panamá,Marbella/Area Bancaria,Avenida Anastacio Ruiz y Calle 57,8.9788757256416,-79.519413113594,22,4.5,4.2,4.3,851,1,0,1,0,1,0,1,13.0,Petit Paris (Marbella)  (851 Check-ins)<br>Price: $22.<br>Rating: 13.0/15.
819,T.G.I. Friday's (Albrook) ,['Americana'],Panamá,Albrook/Clayton,"Albrook Mall, entrada del elefante.",8.974403166201,-79.553708426567,22,4.2,3.9,4.2,707,1,0,1,0,1,0,0,12.3,T.G.I. Friday's (Albrook)  (707 Check-ins)<br>Price: $22.<br>Rating: 12.3/15.
820,T.G.I. Friday's (Multiplaza) ,['Americana'],Panamá,Paitilla/Punta Pacifica,Multiplaza Mall 1er Piso Frente a Felix Maduro,8.9848684856536,-79.510567188263,22,4.2,3.9,4.1,688,1,0,1,0,1,0,0,12.2,T.G.I. Friday's (Multiplaza)  (688 Check-ins)<br>Price: $22.<br>Rating: 12.2/15.
875,El Caribe ,['Caribeña'],Panamá,El Carmen/El Cangrejo,"Via Argentina, Edificio 13, Local 3",8.989149724780301,-79.525555372238,22,4.4,3.8,3.2,279,1,1,0,0,1,0,0,11.399999999999999,El Caribe  (279 Check-ins)<br>Price: $22.<br>Rating: 11.4/15.
770,Malasaña Crib ,"['Creativa', 'Tapas']",Panamá,San Francisco,"Calle 75, Plaza 75",8.9904326295598,-79.503562934697,22,4.3,4.3,4.3,2438,1,1,1,0,1,0,0,12.899999999999999,Malasaña Crib  (2438 Check-ins)<br>Price: $22.<br>Rating: 12.9/15.
785,Rino's ,['Italiana'],Panamá,El Carmen/El Cangrejo,"Calle José G. Batalla con Calle David de Castro, al lado del Teatro en Círculo",8.9970755795366,-79.524553567171,22,4.3,4.0,4.0,607,1,1,1,0,0,0,0,12.3,Rino's  (607 Check-ins)<br>Price: $22.<br>Rating: 12.3/15.
887,Blarney Stone ,['Irlandesa'],Panamá,Bella Vista,"Calle 47, Edif Aquarius, Planta Baja",8.9765644486998,-79.52578450318,22,4.2,4.1,4.4,113,0,1,1,0,1,0,0,12.700000000000001,Blarney Stone  (113 Check-ins)<br>Price: $22.<br>Rating: 12.7/15.
764,Aki Sushi ,['Japonesa'],Panamá,Casco Antiguo,"Calle 8 con Avenida B, atras de Tantalo",8.9529731871063,-79.535778611898,22,4.4,4.4,4.3,267,0,1,0,0,1,0,0,13.100000000000001,Aki Sushi  (267 Check-ins)<br>Price: $22.<br>Rating: 13.1/15.
905,The Shack ,"['Americana', 'Parrillada']",Panamá,Bella Vista,Esquina Federico Boyd con Ricardo Aragon,8.9802904710231,-79.5273900032,22,3.9,3.7,3.5,365,0,1,1,0,1,1,0,11.1,The Shack  (365 Check-ins)<br>Price: $22.<br>Rating: 11.1/15.
716,Cafe Bilal ,['Libanesa'],Panamá,Costa del Este,Calle La Antigua. Plaza The Corner,9.011103526068501,-79.464645087719,22,4.5,4.3,4.5,515,0,1,1,0,0,0,0,13.3,Cafe Bilal  (515 Check-ins)<br>Price: $22.<br>Rating: 13.3/15.
837,Tataki (Calle 74 San Francisco) ,"['Japonesa', 'Peruana', 'Tailandesa']",Panamá,San Francisco,"Calle 74, de Calle 50 a Via Israel, Plaza 74",8.991099579294199,-79.505036473274,22,4.2,4.0,4.2,96,0,1,1,0,1,1,0,12.399999999999999,Tataki (Calle 74 San Francisco)  (96 Check-ins)<br>Price: $22.<br>Rating: 12.4/15.
776,Pomodoro Ristorante  ,['Italiana'],Panamá,El Carmen/El Cangrejo,"Via Veneto, Plaza DownTown El Cangrejo, frente al hotel Tryp",8.985403456252302,-79.529057856483,22,4.3,3.9,4.2,1151,0,1,1,0,0,0,1,12.399999999999999,Pomodoro Ristorante   (1151 Check-ins)<br>Price: $22.<br>Rating: 12.4/15.
656,Nacionsushi (Casco Antiguo) ,"['Japonesa', 'Asiática']",Panamá,Casco Antiguo,"Edificio Casa Casco, piso 1, frente a Plaza Herrera",8.9516686224,-79.536667764187,22,4.6,4.2,4.6,1155,0,1,0,0,1,0,0,13.4,Nacionsushi (Casco Antiguo)  (1155 Check-ins)<br>Price: $22.<br>Rating: 13.4/15.
852,Chili's (Street Mall) ,['Texmex'],Panamá,San Francisco,"Vía Israel y Vía Brasil, Street Mall",8.984202517935302,-79.51355986297101,22,4.0,4.0,4.1,759,0,0,1,0,0,0,0,12.1,Chili's (Street Mall)  (759 Check-ins)<br>Price: $22.<br>Rating: 12.1/15.
865,Biergarten ,['Panameña'],Panamá,El Carmen/El Cangrejo,"Calle Eusebio A. Morales, Hotel Riande",8.9864907371839,-79.52572845026201,22,3.7,3.6,4.3,221,0,1,1,0,1,0,1,11.600000000000001,Biergarten  (221 Check-ins)<br>Price: $22.<br>Rating: 11.6/15.
864,Hooch ,"['Tapas', 'Internacional']",Panamá,San Francisco,"Av 4C Sur y Avenida Cincuentenario, al lado de Patagonia",8.992848081207,-79.499440714717,22,3.8,3.7,4.2,185,0,1,0,0,1,0,0,11.7,Hooch  (185 Check-ins)<br>Price: $22.<br>Rating: 11.7/15.
641,Calicanto Trattoria ,"['Italiana', 'Pizzeria']",Panamá,Casco Antiguo,"Calle Jose D. de la Obadia, diagonal a Felipe Motta",8.9520879117953,-79.535863436759,22,4.7,4.4,4.1,857,1,1,0,0,1,1,0,13.200000000000001,Calicanto Trattoria  (857 Check-ins)<br>Price: $22.<br>Rating: 13.2/15.
894,La Estancia Steak House (San Francisco) ,"['Parrillada', 'Argentina']",Panamá,San Francisco,Calle 64 y Calle 50,8.9881324052139,-79.512691497803,22,4.1,3.6,3.3,136,1,0,1,0,0,0,0,11.0,La Estancia Steak House (San Francisco)  (136 Check-ins)<br>Price: $22.<br>Rating: 11.0/15.
630,Malasaña Crib ,"['Creativa', 'Tapas']",Panamá,San Francisco,"Calle 75, Plaza 75",8.9904326295598,-79.503562934697,22,4.3,4.3,4.3,2438,1,1,1,0,1,0,0,12.899999999999999,Malasaña Crib  (2438 Check-ins)<br>Price: $22.<br>Rating: 12.9/15.
686,AglioRosso (Sortis) ,"['Italiana', 'Creativa']",Panamá,Obarrio,"Sortis Hotel, calle 56",8.987088539752001,-79.520659934393,22,4.5,4.4,4.4,2292,1,1,1,0,1,1,0,13.3,AglioRosso (Sortis)  (2292 Check-ins)<br>Price: $22.<br>Rating: 13.3/15.
767,Golden Dragon ,['Coreana'],Panamá,San Francisco,"Calle 71, Vía Porras",8.9961384209989,-79.509395062923,22,4.4,4.4,4.6,210,0,0,0,0,0,0,0,13.4,Golden Dragon  (210 Check-ins)<br>Price: $22.<br>Rating: 13.4/15.
688,AglioRosso (Balboa Boutiques) ,"['Italiana', 'Creativa']",Panamá,Marbella/Area Bancaria,"Av. Balboa, plaza Balboa Boutiques, piso 1",8.975627286030699,-79.520238169312,22,4.5,4.3,4.2,2037,0,0,1,0,1,0,0,13.0,AglioRosso (Balboa Boutiques)  (2037 Check-ins)<br>Price: $22.<br>Rating: 13.0/15.
781,T.G.I. Friday's (El Dorado) ,['Americana'],Panamá,El Dorado/Bethania,Avenida Brostella,9.006084,-79.53921,22,4.3,4.0,4.3,778,1,0,1,0,1,0,0,12.600000000000001,T.G.I. Friday's (El Dorado)  (778 Check-ins)<br>Price: $22.<br>Rating: 12.6/15.
643,Pisco Moon by Milenko Scepanovic ,['Peruana'],Panamá,San Francisco,"Calle 70, con Avenida 5 C Sur",8.9884191889485,-79.50818672776201,23,4.7,4.6,4.3,166,0,1,1,0,1,0,0,13.600000000000001,Pisco Moon by Milenko Scepanovic  (166 Check-ins)<br>Price: $23.<br>Rating: 13.6/15.
675,PAUL (Bella Vista) ,['Francesa'],Panamá,Bella Vista,"Calle 50 y  Calle Aquilino de la Guardia, Evolution Tower",8.979725,-79.524762,23,4.6,4.4,4.5,232,0,1,0,0,1,0,0,13.5,PAUL (Bella Vista)  (232 Check-ins)<br>Price: $23.<br>Rating: 13.5/15.
741,Café Madero ,"['Internacional', 'Española']",Panamá,Obarrio,"Calle 58 Este, con Ricardo Arango",8.985248659615301,-79.517857097089,23,4.4,4.4,4.5,1508,0,1,1,0,1,0,0,13.3,Café Madero  (1508 Check-ins)<br>Price: $23.<br>Rating: 13.3/15.
728,Marea ,"['Pescados y Mariscos', 'Peruana']",Panamá,Paitilla/Punta Pacifica,"Las Terrazas de Multiplaza, piso 2",8.9839609452026,-79.510659172947,23,4.5,4.5,4.5,275,0,1,1,0,1,0,0,13.5,Marea  (275 Check-ins)<br>Price: $23.<br>Rating: 13.5/15.
877,Byblos ,['Libanesa'],Panamá,Obarrio,"Via Israel, Street Mall",8.984238000000001,-79.51363,23,4.4,4.4,4.0,168,1,1,1,0,1,0,0,12.8,Byblos  (168 Check-ins)<br>Price: $23.<br>Rating: 12.8/15.
761,Pastissima (Condado del Rey) ,['Italiana'],Panamá,Condado del Rey,"Country Plaza II, local 17",9.035482749144801,-79.528039433062,23,4.4,4.5,4.4,331,0,1,1,0,1,1,0,13.3,Pastissima (Condado del Rey)  (331 Check-ins)<br>Price: $23.<br>Rating: 13.3/15.
759,Habibis ,['Libanesa'],Panamá,Bella Vista,Calle Uruguay y Calle 48,8.977174844673801,-79.525437355042,23,4.4,4.3,3.8,339,1,1,1,0,1,1,0,12.5,Habibis  (339 Check-ins)<br>Price: $23.<br>Rating: 12.5/15.
644,Casa Volcan ,"['Panameña', 'Fusion']",Panamá,San Francisco,"Vía Porras, Calle 72 Este",8.9961739231056,-79.508765254678,23,4.7,4.7,4.4,158,0,0,1,0,1,0,0,13.8,Casa Volcan  (158 Check-ins)<br>Price: $23.<br>Rating: 13.8/15.
740,Golden Unicorn ,"['China', 'Cantonesa']",Panamá,San Francisco,"Edificio Evergreen, 4to Piso",8.990866445067901,-79.49967741966199,23,4.4,4.3,4.0,1528,0,1,1,0,0,1,0,12.7,Golden Unicorn  (1528 Check-ins)<br>Price: $23.<br>Rating: 12.7/15.
739,Sushi Market (San Francisco Calle 66) ,['Japonesa'],Panamá,San Francisco,"Calle 66, entrando por McDonalds de calle 50",8.993462041807302,-79.512441046536,23,4.4,4.3,4.2,1610,0,1,1,0,1,1,1,12.899999999999999,Sushi Market (San Francisco Calle 66)  (1610 Check-ins)<br>Price: $23.<br>Rating: 12.9/15.
752,Cocina de La India ,['India'],Panamá,Bella Vista,"Av. Balboa, plaza Balboa Boutique, piso 1",8.9757441909544,-79.52056646346999,23,4.4,3.9,3.5,630,1,1,1,0,1,0,0,11.8,Cocina de La India  (630 Check-ins)<br>Price: $23.<br>Rating: 11.8/15.
733,De Palo Pa Rumba ,['Cubana'],Panamá,El Carmen/El Cangrejo,"Av. Manuel Espinoza Batista, frente al Hotel Crowne Plaza, Bella Vista",8.9824112540865,-79.529329910874,23,4.5,4.5,4.4,196,1,1,1,0,1,0,0,13.4,De Palo Pa Rumba  (196 Check-ins)<br>Price: $23.<br>Rating: 13.4/15.
814,Juana Tranquila ,"['Mexicana', 'Caribeña']",Panamá,Marbella/Area Bancaria,"Av. Balboa, Plaza Balboa Boutique piso 1",8.976030039154699,-79.520600682209,23,4.2,4.2,4.4,1309,0,0,1,0,1,0,0,12.8,Juana Tranquila  (1309 Check-ins)<br>Price: $23.<br>Rating: 12.8/15.
881,La Spezia ,['Pizzeria'],Panamá,San Francisco,"Street Mall, via Brasil",8.983853472207802,-79.513473361731,23,4.3,3.9,3.7,138,0,0,1,1,0,1,0,11.899999999999999,La Spezia  (138 Check-ins)<br>Price: $23.<br>Rating: 11.9/15.
695,El Republicano ,['Internacional'],Panamá,San Francisco,Avenida Cincuentenario y Calle Eduardo Maduro Lindo,8.9945409409224,-79.499021954835,23,4.5,4.2,4.3,1482,0,1,1,0,1,1,0,13.0,El Republicano  (1482 Check-ins)<br>Price: $23.<br>Rating: 13.0/15.
783,Lynchburg ,"['Alemana', 'Internacional']",Panamá,San Francisco,"Av. 4 C Sur, Local 15, al lado de Patagonia Grill",8.9928136410993,-79.499478936195,23,4.3,4.1,4.5,650,0,0,1,0,1,0,0,12.899999999999999,Lynchburg  (650 Check-ins)<br>Price: $23.<br>Rating: 12.9/15.
788,Smoke Shack ,"['Americana', 'Parrillada']",Panamá,Costa del Este,Avenida de la Rotonda,9.010777685981,-79.47280168533301,23,4.3,4.0,4.1,575,0,1,1,0,1,0,0,12.4,Smoke Shack  (575 Check-ins)<br>Price: $23.<br>Rating: 12.4/15.
687,Asia Wok ,"['China', 'Japonesa']",Panamá,Marbella/Area Bancaria,Calle 53. World Trade Center Nivel Mezzanina,8.9800944204945,-79.520046114922,23,4.5,4.4,4.3,2138,1,1,1,0,1,0,0,13.2,Asia Wok  (2138 Check-ins)<br>Price: $23.<br>Rating: 13.2/15.
689,La Locanda (Obarrio) ,"['Italiana', 'Pizzeria']",Panamá,Obarrio,"Calle 57, con Av. Ricardo Arango",8.98508,-79.518388,23,4.5,4.4,4.3,2017,0,1,1,0,1,1,0,13.2,La Locanda (Obarrio)  (2017 Check-ins)<br>Price: $23.<br>Rating: 13.2/15.
792,El Huarique de Ricky ,['Peruana'],Panamá,Costa del Este,Downtown Plaza,9.009002779532,-79.478096365929,23,4.3,3.9,3.5,486,0,1,1,0,1,0,0,11.7,El Huarique de Ricky  (486 Check-ins)<br>Price: $23.<br>Rating: 11.7/15.
768,Gangnam Place ,['Coreana'],Panamá,El Carmen/El Cangrejo,"Avenida 2C N Ricardo Miró, Plaza Continental, Local PB 2",8.9936660328012,-79.522184170783,23,4.4,3.8,3.3,207,0,0,1,0,0,0,0,11.5,Gangnam Place  (207 Check-ins)<br>Price: $23.<br>Rating: 11.5/15.
873,Ozone Cafe ,"['Internacional', 'Fusion']",Panamá,Bella Vista,Calle Uruguay,8.9769840911706,-79.525265693665,23,4.5,4.3,3.4,355,0,1,1,0,1,1,0,12.200000000000001,Ozone Cafe  (355 Check-ins)<br>Price: $23.<br>Rating: 12.2/15.
775,T.G.I. Friday's (Marbella) ,['Americana'],Panamá,Marbella/Area Bancaria,Calle 49,8.978552505884698,-79.523849487305,23,4.3,4.0,4.2,1222,1,1,1,0,1,0,0,12.5,T.G.I. Friday's (Marbella)  (1222 Check-ins)<br>Price: $23.<br>Rating: 12.5/15.
861,Ruby Tuesday ,['Americana'],Panamá,Paitilla/Punta Pacifica,"Mall Multiplaza, nivel 2",8.9848049025131,-79.510309696198,23,3.8,3.7,4.0,1335,1,1,1,0,1,1,0,11.5,Ruby Tuesday  (1335 Check-ins)<br>Price: $23.<br>Rating: 11.5/15.
700,Tataki (Clayton) ,"['Japonesa', 'Tailandesa', 'Peruana']",Panamá,Albrook/Clayton,"Calle Carrol y Basilo Lakas, Plaza Clayton local 5. Frente a Clayton Park",9.0056416921313,-79.570344574749,23,4.5,4.3,4.2,947,0,1,1,0,1,1,0,13.0,Tataki (Clayton)  (947 Check-ins)<br>Price: $23.<br>Rating: 13.0/15.
794,Casa Bruja  ,"['Americana', 'Tapas']",Panamá,Casco Antiguo,Calle 11 con  Avenida B,8.9534517581597,-79.53705936670299,23,4.3,4.2,4.5,397,0,0,0,0,1,0,0,13.0,Casa Bruja   (397 Check-ins)<br>Price: $23.<br>Rating: 13.0/15.
843,T.G.I. Friday's (Town Center) ,['Americana'],Panamá,Costa del Este,Avenida Costa del Mar. Town Center,9.011345256837801,-79.46490593254599,23,4.1,3.8,4.2,604,0,1,1,0,0,0,0,12.1,T.G.I. Friday's (Town Center)  (604 Check-ins)<br>Price: $23.<br>Rating: 12.1/15.
842,Applebee's (Altaplaza Mall) ,['Internacional'],Panamá,Condado del Rey,"Altaplaza Mall, nivel 2",9.0291895017705,-79.534888425934,23,4.1,4.3,4.4,1224,0,1,1,0,0,0,0,12.799999999999999,Applebee's (Altaplaza Mall)  (1224 Check-ins)<br>Price: $23.<br>Rating: 12.8/15.
652,Ato Sushi ,['Japonesa'],Panamá,Bella Vista,"Calle 49 con Calle Uruguay, Plaza Uruguay",8.978336584329302,-79.52510610222801,23,4.6,4.2,4.4,2046,0,1,1,0,1,0,0,13.200000000000001,Ato Sushi  (2046 Check-ins)<br>Price: $23.<br>Rating: 13.2/15.
709,Tataki (Multiplaza) ,"['Japonesa', 'Tailandesa', 'Peruana']",Panamá,Paitilla/Punta Pacifica,"Multiplaza Pacific, Plaza del Sol",8.9864580404756,-79.510926639673,23,4.5,4.4,4.2,673,0,1,1,0,1,0,0,13.100000000000001,Tataki (Multiplaza)  (673 Check-ins)<br>Price: $23.<br>Rating: 13.1/15.
866,Stone Sport Café By Roberto Durán ,"['Panameña', 'Americana']",Panamá,Obarrio,Calle 60 Este,8.988717,-79.5197637,23,3.7,4.0,4.2,142,0,0,0,0,0,0,1,11.9,Stone Sport Café By Roberto Durán  (142 Check-ins)<br>Price: $23.<br>Rating: 11.9/15.
713,Nikkei Market Sushi (Punta Pacifica) ,['Japonesa'],Panamá,Paitilla/Punta Pacifica,"Avenida Boulevard Punta Pacifica. Ph Pacific Village, Area Comercial",8.9761257314823,-79.507685157325,23,4.5,4.4,4.2,612,0,1,1,0,0,1,0,13.100000000000001,Nikkei Market Sushi (Punta Pacifica)  (612 Check-ins)<br>Price: $23.<br>Rating: 13.1/15.
805,Dinastia Tang ,['Asiática'],Panamá,Costa del Este,"Avenida Centenario, PH Peninsula Center",9.0155874990071,-79.47327280548801,23,4.3,4.2,4.2,148,1,1,1,0,1,0,0,12.7,Dinastia Tang  (148 Check-ins)<br>Price: $23.<br>Rating: 12.7/15.
715,Nina Café ,['Internacional'],Panamá,Obarrio,Calle 54 Este y Avenida Ricardo Arango,8.9834925042612,-79.52061574906101,23,4.5,4.1,4.6,564,1,1,1,0,1,0,1,13.2,Nina Café  (564 Check-ins)<br>Price: $23.<br>Rating: 13.2/15.
681,Soban ,['Coreana'],Panamá,El Carmen/El Cangrejo,"Calle 49 a oeste, edificio Rina local 2, El Cangrejo.",8.986167632483301,-79.53050673008,23,4.6,4.2,4.0,82,0,0,1,0,1,0,0,12.8,Soban  (82 Check-ins)<br>Price: $23.<br>Rating: 12.8/15.
803,Pedro Mandinga ,['Internacional'],Panamá,Casco Antiguo,Av A. Entre Plaza Herrera y calle 8A,8.951700433888698,-79.536131365537,24,4.3,4.4,4.7,161,0,1,0,0,0,0,0,13.399999999999999,Pedro Mandinga  (161 Check-ins)<br>Price: $24.<br>Rating: 13.4/15.
787,La Locanda (Costa del Este) ,['Italiana'],Panamá,Costa del Este,"Avenida Costa del Mar, Town Center, nivel Ma. Local 302",9.0135701657341,-79.465002827346,24,4.3,4.1,4.3,588,0,1,1,0,0,0,0,12.7,La Locanda (Costa del Este)  (588 Check-ins)<br>Price: $24.<br>Rating: 12.7/15.
758,Olive Garden ,['Italiana'],Panamá,Paitilla/Punta Pacifica,"Multiplaza Mall, piso 2. Debajo de las terrazas",8.983688552952,-79.511134810746,24,4.4,4.6,4.3,363,0,1,1,0,0,0,0,13.3,Olive Garden  (363 Check-ins)<br>Price: $24.<br>Rating: 13.3/15.
665,Chez Titi - Salon de Té ,"['Saludable', 'Internacional']",Panamá,Costa del Este,"Avenida de la Rotonda, Business Park, Torre V",9.010586950183699,-79.47436809539799,24,4.6,4.6,4.6,614,1,1,1,0,1,0,0,13.799999999999999,Chez Titi - Salon de Té  (614 Check-ins)<br>Price: $24.<br>Rating: 13.8/15.
798,The Wine Bar ,['Italiana'],Panamá,El Carmen/El Cangrejo,Calle Augusto Samuel Boyd. Plaza DownTown El Cangrejo.  Al lado del nuevo Pomodoro Ristorante,8.9852878593535,-79.529031352115,24,4.3,4.0,4.1,279,0,1,1,0,0,0,0,12.4,The Wine Bar  (279 Check-ins)<br>Price: $24.<br>Rating: 12.4/15.
913,Umai ,['Japonesa'],Panamá,Bella Vista,"Avenida Samuel Lewis y vía España, Hotel BlueBay PB",8.9837888953997,-79.5254547894,24,3.8,3.6,3.8,103,0,1,1,0,1,0,0,11.2,Umai  (103 Check-ins)<br>Price: $24.<br>Rating: 11.2/15.
795,Taberna 21 (Via Argentina) ,['Española'],Panamá,El Carmen/El Cangrejo,Via Argentina,8.989202378937499,-79.526789858937,24,4.3,4.0,4.1,393,0,0,0,0,1,1,0,12.4,Taberna 21 (Via Argentina)  (393 Check-ins)<br>Price: $24.<br>Rating: 12.4/15.
664,Salón Cantón (San Francisco) ,['China'],Panamá,San Francisco,"Calle 71, entrando por el Hotel Ramada de Vía Israel",8.9879191386406,-79.507449120283,24,4.6,4.4,4.2,686,1,1,1,0,1,1,0,13.2,Salón Cantón (San Francisco)  (686 Check-ins)<br>Price: $24.<br>Rating: 13.2/15.
